label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
left,0.7617835402488708,0.7123482823371887,-3.953684881707886e-07,0.7159519195556641,0.726962685585022,-0.017997296527028084,0.6620107889175415,0.7235685586929321,-0.026929525658488274,0.6208855509757996,0.7179310321807861,-0.03562916815280914,0.5922651886940002,0.7214745283126831,-0.039650335907936096,0.6552202105522156,0.6331716775894165,-0.0023054464254528284,0.6364463567733765,0.6237785220146179,-0.02244182489812374,0.6608144640922546,0.6572086811065674,-0.030981941148638725,0.6706302165985107,0.6589277386665344,-0.03445759043097496,0.6755165457725525,0.6090037226676941,-0.002216103719547391,0.66358482837677,0.6113850474357605,-0.023938026279211044,0.6878535747528076,0.6532938480377197,-0.02520054206252098,0.691733717918396,0.6476526856422424,-0.02109377086162567,0.6993702054023743,0.5925660729408264,-0.006930459290742874,0.6895685791969299,0.5974491238594055,-0.028818102553486824,0.708414614200592,0.6373544931411743,-0.01949784904718399,0.7121796011924744,0.6328157782554626,-0.007811363320797682,0.7247071862220764,0.5796866416931152,-0.013540513813495636,0.7115324139595032,0.5787810683250427,-0.022592002525925636,0.7221839427947998,0.6111531257629395,-0.013026012107729912,0.7279901504516602,0.6126312017440796,-0.002921222010627389
left,0.7596526145935059,0.7111032009124756,-4.038603833578236e-07,0.7149423360824585,0.7262818813323975,-0.018719030544161797,0.6611064672470093,0.7230843305587769,-0.02805245853960514,0.6200047731399536,0.7164655327796936,-0.03683878108859062,0.5917215347290039,0.7196455597877502,-0.04110012575984001,0.6543228626251221,0.6329209804534912,-0.004515509586781263,0.6373689770698547,0.616971492767334,-0.0239128228276968,0.6595338582992554,0.65342777967453,-0.03238605707883835,0.6698887348175049,0.660132646560669,-0.03592827171087265,0.6758037209510803,0.6080418229103088,-0.00385750993154943,0.6658572554588318,0.6062923669815063,-0.02425137162208557,0.6872454285621643,0.6508985161781311,-0.025835882872343063,0.6914291381835938,0.6495871543884277,-0.022516345605254173,0.7006462812423706,0.5918413996696472,-0.007750780787318945,0.6924871802330017,0.5921342968940735,-0.02916659601032734,0.7086901664733887,0.6347290277481079,-0.020583461970090866,0.7130072116851807,0.6357489824295044,-0.009632738307118416,0.7269096970558167,0.5798184275627136,-0.01348712109029293,0.7151357531547546,0.5737489461898804,-0.02356642112135887,0.7240428328514099,0.6089150309562683,-0.014549396000802517,0.7295080423355103,0.6166306138038635,-0.004715973976999521
left,0.7591618299484253,0.7103482484817505,-3.9758978687132185e-07,0.7148698568344116,0.7255572080612183,-0.017849210649728775,0.6609955430030823,0.7188760638237,-0.026415687054395676,0.6203309893608093,0.7100094556808472,-0.03483012691140175,0.5912917852401733,0.7130415439605713,-0.03892838582396507,0.6544947624206543,0.633597731590271,-0.0033605052158236504,0.6393875479698181,0.6139894127845764,-0.023049557581543922,0.6614574193954468,0.6489872932434082,-0.03148642182350159,0.6715678572654724,0.6563889980316162,-0.03497683256864548,0.6765746474266052,0.6088241338729858,-0.0033628579694777727,0.6673070192337036,0.6027617454528809,-0.02473209798336029,0.6889957189559937,0.6473022103309631,-0.026484869420528412,0.6931436061859131,0.6477656960487366,-0.02297377586364746,0.7019175291061401,0.5928552150726318,-0.007950056344270706,0.6949330568313599,0.5891463160514832,-0.03011896088719368,0.7111832499504089,0.6317847967147827,-0.02157764695584774,0.7146009206771851,0.6344253420829773,-0.010470529086887836,0.7286831140518188,0.5807110071182251,-0.014287406578660011,0.7188529968261719,0.570785641670227,-0.024709947407245636,0.7271524667739868,0.6057294607162476,-0.0158760417252779,0.730773389339447,0.6148340702056885,-0.006255206186324358
left,0.7589120864868164,0.7122300267219543,-3.9384738670378283e-07,0.7155225872993469,0.7265229225158691,-0.01879742369055748,0.661758303642273,0.7189808487892151,-0.028160404413938522,0.6209775805473328,0.7082050442695618,-0.03715362027287483,0.59183269739151,0.7099291086196899,-0.04182247817516327,0.658996045589447,0.6344168782234192,-0.006123061291873455,0.6425150036811829,0.6082403659820557,-0.027391484007239342,0.6635635495185852,0.6443952322006226,-0.03639882802963257,0.6742176413536072,0.6566221714019775,-0.03971019387245178,0.6817837357521057,0.6110226511955261,-0.005780343897640705,0.6702271103858948,0.5977855920791626,-0.028811104595661163,0.6915996670722961,0.6442053914070129,-0.031145107001066208,0.6960858106613159,0.6492292881011963,-0.0276062972843647,0.706608235836029,0.5953025221824646,-0.010025356896221638,0.6977396011352539,0.5848456621170044,-0.033622484654188156,0.7137207984924316,0.6288377046585083,-0.02529284358024597,0.7173840999603271,0.6355260610580444,-0.013922614976763725,0.7328085899353027,0.5835189819335938,-0.01595224440097809,0.7213147282600403,0.5674439668655396,-0.02774668112397194,0.7299489378929138,0.6031539440155029,-0.019011231139302254,0.7340520024299622,0.6153020262718201,-0.009144413284957409
left,0.7589104175567627,0.7128558158874512,-4.039697785174212e-07,0.7156929969787598,0.7281432151794434,-0.018839649856090546,0.6618305444717407,0.715934693813324,-0.027916405349969864,0.6210024952888489,0.7019280195236206,-0.03663952648639679,0.591179370880127,0.7036926746368408,-0.04075219854712486,0.6608456373214722,0.633897066116333,-0.006112413480877876,0.6423120498657227,0.6042155027389526,-0.027838632464408875,0.6643877625465393,0.6418315768241882,-0.03634558245539665,0.6750969886779785,0.6542437672615051,-0.039168547838926315,0.6836565136909485,0.6116205453872681,-0.005906569305807352,0.6713370680809021,0.5961272120475769,-0.02900679036974907,0.693357527256012,0.6424337029457092,-0.03068944625556469,0.6964044570922852,0.6441388130187988,-0.026647981256246567,0.70854252576828,0.5966535210609436,-0.01039307750761509,0.6987862586975098,0.5834941864013672,-0.0340997651219368,0.7154830098152161,0.6277732253074646,-0.02467835135757923,0.7175407409667969,0.631273627281189,-0.012657768093049526,0.7348348498344421,0.5848169326782227,-0.016626765951514244,0.7235136032104492,0.5668037533760071,-0.028565388172864914,0.7324668169021606,0.6032145619392395,-0.019140439108014107,0.7355040311813354,0.6143043637275696,-0.008767529390752316
left,0.7586466670036316,0.7132096886634827,-3.804238986049313e-07,0.7149583101272583,0.7272210121154785,-0.01970498636364937,0.661984920501709,0.7150408625602722,-0.029275016859173775,0.6212029457092285,0.6999034285545349,-0.038481827825307846,0.5911852717399597,0.7004789710044861,-0.04305962845683098,0.6632481217384338,0.6300658583641052,-0.004573401063680649,0.6460016369819641,0.602808952331543,-0.025749921798706055,0.6671823859214783,0.6393377184867859,-0.03409489989280701,0.6759820580482483,0.6484144926071167,-0.037080198526382446,0.6858720779418945,0.6100656390190125,-0.004069030284881592,0.6737761497497559,0.5948128700256348,-0.02679510787129402,0.6952497363090515,0.6412134170532227,-0.02804434858262539,0.6973608136177063,0.6412138342857361,-0.023785550147294998,0.7105328440666199,0.5967714786529541,-0.00854515191167593,0.7014170289039612,0.5831462144851685,-0.03208198398351669,0.71750408411026,0.6268434524536133,-0.02240682765841484,0.7188846468925476,0.6291612982749939,-0.010286303237080574,0.7367483377456665,0.5861762762069702,-0.014908012002706528,0.7262697219848633,0.5680174827575684,-0.026169881224632263,0.7347158193588257,0.6035727262496948,-0.016557002440094948,0.7372902631759644,0.6132668852806091,-0.006261951755732298
left,0.7611753344535828,0.7129340171813965,-4.0259797629005334e-07,0.716985821723938,0.7251696586608887,-0.018768733367323875,0.6635491251945496,0.7097892761230469,-0.02728048525750637,0.6235292553901672,0.6930528879165649,-0.03544213995337486,0.5943942070007324,0.6926282048225403,-0.03893198072910309,0.6674896478652954,0.6294630169868469,-0.004682783503085375,0.6520585417747498,0.5952070951461792,-0.025513704866170883,0.6712649464607239,0.6370471715927124,-0.03350938484072685,0.6786982417106628,0.6519166827201843,-0.036271799355745316,0.6918486952781677,0.6097842454910278,-0.00428364984691143,0.6800554394721985,0.5876359343528748,-0.02661384642124176,0.69892817735672,0.6370493173599243,-0.02824975922703743,0.6995762586593628,0.6401545405387878,-0.024502012878656387,0.7171966433525085,0.5966514945030212,-0.008548887446522713,0.7078209519386292,0.576839029788971,-0.031354308128356934,0.7222645878791809,0.6232496500015259,-0.021466795355081558,0.7230145335197449,0.6286252737045288,-0.009515754878520966,0.7432224750518799,0.5866128206253052,-0.014563952572643757,0.7331340909004211,0.5643847584724426,-0.025523953139781952,0.7409727573394775,0.6013678312301636,-0.015536380931735039,0.7433205842971802,0.6132134795188904,-0.00514907855540514
left,0.7618548274040222,0.71458500623703,-3.9135932183853583e-07,0.7173177599906921,0.7261335253715515,-0.019663076847791672,0.6639431118965149,0.7096339464187622,-0.028326041996479034,0.6237584352493286,0.6923129558563232,-0.03655489161610603,0.5942862033843994,0.6918864846229553,-0.04003659263253212,0.6682583093643188,0.6290411949157715,-0.00411201361566782,0.6527894735336304,0.5949758291244507,-0.024941183626651764,0.6718166470527649,0.6369422674179077,-0.033127427101135254,0.6798781156539917,0.6515473127365112,-0.03592323884367943,0.6929839849472046,0.6094979047775269,-0.0031861832831054926,0.6808956265449524,0.5877718329429626,-0.025766542181372643,0.6998811960220337,0.6375316381454468,-0.02763632871210575,0.7016809582710266,0.6404344439506531,-0.02374786138534546,0.7187129259109497,0.5970697999000549,-0.007095815148204565,0.7092185616493225,0.577958345413208,-0.03078543208539486,0.7237335443496704,0.624822735786438,-0.02139294147491455,0.725803792476654,0.6304464340209961,-0.009203273802995682,0.7451003193855286,0.5878663659095764,-0.012761947698891163,0.7343245148658752,0.5649102926254272,-0.024390920996665955,0.7417352199554443,0.6022424101829529,-0.014570333994925022,0.744874119758606,0.6146924495697021,-0.003918900620192289
left,0.7653843760490417,0.7186083793640137,-3.9321213307630387e-07,0.7202067375183105,0.7275094985961914,-0.019937697798013687,0.6671914458274841,0.710573673248291,-0.02896658331155777,0.6263322234153748,0.6921846270561218,-0.037600819021463394,0.596753716468811,0.6888014078140259,-0.041217509657144547,0.672294557094574,0.6296545267105103,-0.003347374266013503,0.6564584970474243,0.5947014689445496,-0.024886321276426315,0.6752333045005798,0.6371892690658569,-0.033581044524908066,0.682829737663269,0.6510716080665588,-0.03653993830084801,0.6972219944000244,0.6102213263511658,-0.0020824777893722057,0.6850621104240417,0.5881192088127136,-0.024865830317139626,0.7035350799560547,0.6382486820220947,-0.026752980425953865,0.70467209815979,0.6394982933998108,-0.022833941504359245,0.722983717918396,0.598136305809021,-0.005819398444145918,0.7131856083869934,0.57906574010849,-0.029370449483394623,0.7269017696380615,0.626089334487915,-0.019819779321551323,0.7286341786384583,0.6300233006477356,-0.0074871741235256195,0.7491923570632935,0.5891537070274353,-0.0113673759624362,0.7381786704063416,0.5674261450767517,-0.02226005122065544,0.744744062423706,0.6045834422111511,-0.012229508720338345,0.7478858828544617,0.6156539916992188,-0.0014647213974967599
left,0.7685298919677734,0.7216243743896484,-3.732544087142742e-07,0.7221793532371521,0.728317141532898,-0.020744869485497475,0.6692521572113037,0.710375189781189,-0.029505357146263123,0.6277901530265808,0.6904813051223755,-0.03778575733304024,0.5980124473571777,0.6871935129165649,-0.04082728549838066,0.6750270128250122,0.6309662461280823,-0.0025752352084964514,0.660366952419281,0.5919134616851807,-0.022410325706005096,0.6780681610107422,0.6345276236534119,-0.029483254998922348,0.6843308806419373,0.6487017869949341,-0.031608350574970245,0.7000306248664856,0.6118964552879333,-0.000537411542609334,0.6884749531745911,0.586498498916626,-0.02233288437128067,0.7059571743011475,0.6370809674263,-0.02348215878009796,0.7071365714073181,0.640037477016449,-0.019282229244709015,0.7261090874671936,0.600273072719574,-0.003608431201428175,0.7175002694129944,0.5778791904449463,-0.02656986378133297,0.7300542593002319,0.6241677403450012,-0.017163559794425964,0.7319597601890564,0.6310439109802246,-0.005027448292821646,0.7528316378593445,0.5917835831642151,-0.008599909953773022,0.7429633140563965,0.5643666386604309,-0.019550206139683723,0.7482598423957825,0.6003113389015198,-0.010181251913309097,0.7509961128234863,0.6142153143882751,5.198460348765366e-05
left,0.7682796120643616,0.7214959859848022,-4.055730471463903e-07,0.7224071621894836,0.7266298532485962,-0.01888054795563221,0.6708095073699951,0.7069397568702698,-0.0278351791203022,0.6307129263877869,0.685153067111969,-0.03664763644337654,0.6010607481002808,0.679999589920044,-0.04080572351813316,0.67924565076828,0.6268463134765625,-0.0035898468922823668,0.6653926372528076,0.5886516571044922,-0.02425958774983883,0.6814548373222351,0.6322044134140015,-0.03308088704943657,0.6885316967964172,0.649319052696228,-0.036355458199977875,0.7047257423400879,0.6088129281997681,-0.0029100922401994467,0.6940363645553589,0.5834299325942993,-0.024548381567001343,0.709542453289032,0.6346496939659119,-0.026666508987545967,0.7116701602935791,0.6415051221847534,-0.02348550781607628,0.7307853698730469,0.5977687239646912,-0.0069484952837228775,0.7223931550979614,0.5746984481811523,-0.02924148552119732,0.7332720756530762,0.6225257515907288,-0.020009921863675117,0.7352619171142578,0.6326774954795837,-0.008436373434960842,0.7575389742851257,0.5904651880264282,-0.01274504791945219,0.748080849647522,0.562702476978302,-0.02352537401020527,0.752399206161499,0.6000599265098572,-0.013806787319481373,0.7545506954193115,0.6161097288131714,-0.0035094504710286856
left,0.7685424089431763,0.7217020392417908,-3.831540595911065e-07,0.7224783897399902,0.7267078757286072,-0.022152606397867203,0.6712315082550049,0.7046639919281006,-0.03236354887485504,0.631450355052948,0.6819706559181213,-0.04167758300900459,0.6007774472236633,0.6791926622390747,-0.046035151928663254,0.6797771453857422,0.6252787113189697,-0.007448950782418251,0.668523907661438,0.5866512060165405,-0.028441961854696274,0.6847769618034363,0.630541205406189,-0.036032188683748245,0.6888646483421326,0.6442309617996216,-0.03849729150533676,0.706023097038269,0.6081147193908691,-0.005359048023819923,0.6971402168273926,0.5810931324958801,-0.02803489938378334,0.712011456489563,0.6336370706558228,-0.02941415272653103,0.7113117575645447,0.6372310519218445,-0.0254544448107481,0.7324062585830688,0.5976529121398926,-0.00816433783620596,0.7261753082275391,0.5733926296234131,-0.03196294605731964,0.736082911491394,0.6223810911178589,-0.022443732246756554,0.735621452331543,0.6303446888923645,-0.010401454754173756,0.7586629390716553,0.5908939242362976,-0.012906908988952637,0.7511905431747437,0.561970591545105,-0.02463863417506218,0.7551207542419434,0.6001885533332825,-0.014897318556904793,0.7562500238418579,0.6163696646690369,-0.004396180156618357
left,0.7690781354904175,0.7176092267036438,-3.9168978105408314e-07,0.7233478426933289,0.7217968106269836,-0.020850367844104767,0.6737625002861023,0.699904203414917,-0.030896048992872238,0.6339839100837708,0.6772852540016174,-0.04043827950954437,0.6035387516021729,0.6720021367073059,-0.0452532023191452,0.6841368079185486,0.6214420795440674,-0.006530690938234329,0.6708309650421143,0.5799131989479065,-0.02771383710205555,0.6850430369377136,0.6247547268867493,-0.03621659800410271,0.691371500492096,0.642788290977478,-0.039034582674503326,0.710125744342804,0.6052556037902832,-0.004689804278314114,0.7011483311653137,0.5779749751091003,-0.027077389881014824,0.7141937017440796,0.6311305165290833,-0.029240844771265984,0.7153375148773193,0.6373926997184753,-0.025929948315024376,0.7361205220222473,0.5955206155776978,-0.007566407788544893,0.7289604544639587,0.5698932409286499,-0.030987542122602463,0.737218976020813,0.6196632385253906,-0.021999754011631012,0.7381643056869507,0.6302831768989563,-0.010300866328179836,0.7621990442276001,0.5893652439117432,-0.012248930521309376,0.754340410232544,0.5588861703872681,-0.024299511685967445,0.7569316029548645,0.5975408554077148,-0.014905893243849277,0.7584956288337708,0.6154752373695374,-0.004493135027587414
